id,prefectureCode,municipalityCode,name,nameKana,municipalityType,entityType,parentMunicipality,lifecycleStatus,officialUrl,sourceUrl
jp-13212,13,132128,日野市,ひのし,city,municipality,,current,https://www.city.hino.lg.jp/,https://www.city.hino.lg.jp/
jp-13213,13,132136,東村山市,ひがしむらやまし,city,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=36
jp-13214,13,132144,国分寺市,こくぶんじし,city,municipality,,current,https://www.city.kokubunji.tokyo.jp/,https://www.city.kokubunji.tokyo.jp/
jp-13215,13,132152,国立市,くにたちし,city,municipality,,current,https://www.city.kunitachi.tokyo.jp/,https://www.city.kunitachi.tokyo.jp/
jp-13218,13,132187,福生市,ふっさし,city,municipality,,current,https://www.city.fussa.tokyo.jp/,https://www.city.fussa.tokyo.jp/
jp-13219,13,132195,狛江市,こまえし,city,municipality,,current,https://www.city.komae.tokyo.jp/,https://www.city.komae.tokyo.jp/
jp-13220,13,132209,東大和市,ひがしやまとし,city,municipality,,current,https://www.city.higashiyamato.lg.jp/,https://www.city.higashiyamato.lg.jp/
jp-13221,13,132217,清瀬市,きよせし,city,municipality,,current,https://www.city.kiyose.lg.jp/,https://www.city.kiyose.lg.jp/
jp-13222,13,132225,東久留米市,ひがしくるめし,city,municipality,,current,https://www.city.higashikurume.lg.jp/,https://www.city.higashikurume.lg.jp/
jp-13223,13,132233,武蔵村山市,むさしむらやまし,city,municipality,,current,https://www.city.musashimurayama.lg.jp/,https://www.city.musashimurayama.lg.jp/
jp-13224,13,132241,多摩市,たまし,city,municipality,,current,https://www.city.tama.lg.jp/,https://www.city.tama.lg.jp/
jp-13225,13,132250,稲城市,いなぎし,city,municipality,,current,https://www.city.inagi.tokyo.jp/,https://www.city.inagi.tokyo.jp/
jp-13227,13,132276,羽村市,はむらし,city,municipality,,current,https://www.city.hamura.tokyo.jp/,https://www.city.hamura.tokyo.jp/
jp-13228,13,132284,あきる野市,あきるのし,city,municipality,,current,https://www.city.akiruno.tokyo.jp/,https://www.city.akiruno.tokyo.jp/
jp-13229,13,132292,西東京市,にしとうきょうし,city,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=36
jp-13303,13,133035,瑞穂町,みずほまち,town,municipality,,current,https://www.town.mizuho.tokyo.jp/,https://www.town.mizuho.tokyo.jp/
jp-13305,13,133051,日の出町,ひのでまち,town,municipality,,current,https://www.town.hinode.tokyo.jp/,https://www.town.hinode.tokyo.jp/
jp-13307,13,133078,檜原村,ひのはらむら,village,municipality,,current,https://www.vill.hinohara.tokyo.jp/,https://www.vill.hinohara.tokyo.jp/
jp-13308,13,133086,奥多摩町,おくたままち,town,municipality,,current,https://www.town.okutama.tokyo.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=36
jp-13361,13,133612,大島町,おおしままち,town,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=36
jp-13362,13,133620,利島村,としまむら,village,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=36
jp-13363,13,133639,新島村,にいじまむら,village,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-13364,13,133647,神津島村,こうづしまむら,village,municipality,,current,https://www.vill.kouzushima.tokyo.jp/,https://www.vill.kouzushima.tokyo.jp/
jp-13381,13,133817,三宅村,みやけむら,village,municipality,,current,https://www.vill.miyake.tokyo.jp/,https://www.vill.miyake.tokyo.jp/
jp-13382,13,133825,御蔵島村,みくらじまむら,village,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-13401,13,134015,八丈町,はちじょうまち,town,municipality,,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-13402,13,134023,青ヶ島村,あおがしまむら,village,municipality,,current,https://www.vill.aogashima.tokyo.jp/,https://www.vill.aogashima.tokyo.jp/
jp-13421,13,134210,小笠原村,おがさわらむら,village,municipality,,current,https://www.vill.ogasawara.tokyo.jp/,https://www.vill.ogasawara.tokyo.jp/
jp-14100,14,141003,横浜市,よこはまし,city,municipality,,current,https://www.city.yokohama.lg.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14101,14,141011,鶴見区,つるみく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14102,14,141020,神奈川区,かながわく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14103,14,141038,西区,にしく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14104,14,141046,中区,なかく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14105,14,141054,南区,みなみく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14106,14,141062,保土ケ谷区,ほどがやく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14107,14,141070,磯子区,いそごく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14108,14,141089,金沢区,かなざわく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14109,14,141097,港北区,こうほくく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14110,14,141100,戸塚区,とつかく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14111,14,141119,港南区,こうなんく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14112,14,141127,旭区,あさひく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=37
jp-14113,14,141135,緑区,みどりく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14114,14,141143,瀬谷区,せやく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14115,14,141151,栄区,さかえく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14116,14,141160,泉区,いずみく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14117,14,141178,青葉区,あおばく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14118,14,141186,都筑区,つづきく,administrative_ward,administrative_ward,横浜市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14130,14,141305,川崎市,かわさきし,city,municipality,,current,https://www.city.kawasaki.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14131,14,141313,川崎区,かわさきく,administrative_ward,administrative_ward,川崎市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14132,14,141321,幸区,さいわいく,administrative_ward,administrative_ward,川崎市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14133,14,141330,中原区,なかはらく,administrative_ward,administrative_ward,川崎市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14134,14,141348,高津区,たかつく,administrative_ward,administrative_ward,川崎市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14135,14,141356,多摩区,たまく,administrative_ward,administrative_ward,川崎市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14136,14,141364,宮前区,みやまえく,administrative_ward,administrative_ward,川崎市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14137,14,141372,麻生区,あさおく,administrative_ward,administrative_ward,川崎市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14150,14,141500,相模原市,さがみはらし,city,municipality,,current,https://www.city.sagamihara.kanagawa.jp/,https://www.city.sagamihara.kanagawa.jp/
jp-14151,14,141518,緑区,みどりく,administrative_ward,administrative_ward,相模原市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14152,14,141526,中央区,ちゅうおうく,administrative_ward,administrative_ward,相模原市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14153,14,141534,南区,みなみく,administrative_ward,administrative_ward,相模原市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=38
jp-14201,14,142018,横須賀市,よこすかし,city,municipality,,current,https://www.city.yokosuka.kanagawa.jp/,https://www.city.yokosuka.kanagawa.jp/
jp-14203,14,142034,平塚市,ひらつかし,city,municipality,,current,https://www.city.hiratsuka.kanagawa.jp/,https://www.city.hiratsuka.kanagawa.jp/
jp-14204,14,142042,鎌倉市,かまくらし,city,municipality,,current,https://www.city.kamakura.kanagawa.jp/,https://www.city.kamakura.kanagawa.jp/
jp-14205,14,142050,藤沢市,ふじさわし,city,municipality,,current,https://www.city.fujisawa.kanagawa.jp/,https://www.city.fujisawa.kanagawa.jp/
jp-14206,14,142069,小田原市,おだわらし,city,municipality,,current,https://www.city.odawara.kanagawa.jp/,https://www.city.odawara.kanagawa.jp/
jp-14207,14,142077,茅ヶ崎市,ちがさきし,city,municipality,,current,https://www.city.chigasaki.kanagawa.jp/,https://www.city.chigasaki.kanagawa.jp/
jp-14208,14,142085,逗子市,ずしし,city,municipality,,current,https://www.city.zushi.kanagawa.jp/,https://www.city.zushi.kanagawa.jp/
jp-14210,14,142107,三浦市,みうらし,city,municipality,,current,https://www.city.miura.kanagawa.jp/,https://www.city.miura.kanagawa.jp/
jp-14211,14,142115,秦野市,はだのし,city,municipality,,current,https://www.city.hadano.kanagawa.jp/,https://www.city.hadano.kanagawa.jp/
jp-14212,14,142123,厚木市,あつぎし,city,municipality,,current,https://www.city.atsugi.kanagawa.jp/,https://www.city.atsugi.kanagawa.jp/
jp-14213,14,142131,大和市,やまとし,city,municipality,,current,https://www.city.yamato.lg.jp/,https://www.city.yamato.lg.jp/
jp-14214,14,142140,伊勢原市,いせはらし,city,municipality,,current,https://www.city.isehara.kanagawa.jp/,https://www.city.isehara.kanagawa.jp/
jp-14215,14,142158,海老名市,えびなし,city,municipality,,current,https://www.city.ebina.kanagawa.jp/,https://www.city.ebina.kanagawa.jp/
jp-14216,14,142166,座間市,ざまし,city,municipality,,current,https://www.city.zama.kanagawa.jp/,https://www.city.zama.kanagawa.jp/
jp-14217,14,142174,南足柄市,みなみあしがらし,city,municipality,,current,https://www.city.minamiashigara.kanagawa.jp/,https://www.city.minamiashigara.kanagawa.jp/
jp-14218,14,142182,綾瀬市,あやせし,city,municipality,,current,https://www.city.ayase.kanagawa.jp/,https://www.city.ayase.kanagawa.jp/
jp-14301,14,143014,葉山町,はやままち,town,municipality,,current,https://www.town.hayama.lg.jp/,https://www.town.hayama.lg.jp/
jp-14321,14,143219,寒川町,さむかわまち,town,municipality,,current,https://www.town.samukawa.kanagawa.jp/,https://www.town.samukawa.kanagawa.jp/
jp-14341,14,143413,大磯町,おおいそまち,town,municipality,,current,https://www.town.oiso.kanagawa.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=39
jp-14342,14,143421,二宮町,にのみやまち,town,municipality,,current,https://www.town.ninomiya.kanagawa.jp/,https://www.town.ninomiya.kanagawa.jp/
jp-14361,14,143618,中井町,なかいまち,town,municipality,,current,https://www.town.nakai.kanagawa.jp/,https://www.town.nakai.kanagawa.jp/
jp-14362,14,143626,大井町,おおいまち,town,municipality,,current,https://www.town.oi.kanagawa.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=39
jp-14363,14,143634,松田町,まつだまち,town,municipality,,current,https://town.matsuda.kanagawa.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-14364,14,143642,山北町,やまきたまち,town,municipality,,current,https://www.town.yamakita.kanagawa.jp/,https://www.town.yamakita.kanagawa.jp/
jp-14366,14,143669,開成町,かいせいまち,town,municipality,,current,https://www.town.kaisei.kanagawa.jp/,https://www.town.kaisei.kanagawa.jp/
jp-14382,14,143820,箱根町,はこねまち,town,municipality,,current,https://www.town.hakone.kanagawa.jp/,https://www.town.hakone.kanagawa.jp/
jp-14383,14,143839,真鶴町,まなづるまち,town,municipality,,current,https://www.town.manazuru.kanagawa.jp/,https://www.town.manazuru.kanagawa.jp/
jp-14384,14,143847,湯河原町,ゆがわらまち,town,municipality,,current,https://www.town.yugawara.kanagawa.jp/,https://www.town.yugawara.kanagawa.jp/
jp-14401,14,144010,愛川町,あいかわまち,town,municipality,,current,https://www.town.aikawa.kanagawa.jp/,https://www.town.aikawa.kanagawa.jp/
jp-14402,14,144029,清川村,きよかわむら,village,municipality,,current,https://www.town.kiyokawa.kanagawa.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15100,15,151009,新潟市,にいがたし,city,municipality,,current,https://www.city.niigata.lg.jp/,https://www.city.niigata.lg.jp/
jp-15101,15,151017,北区,きたく,administrative_ward,administrative_ward,新潟市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15102,15,151025,東区,ひがしく,administrative_ward,administrative_ward,新潟市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15103,15,151033,中央区,ちゅうおうく,administrative_ward,administrative_ward,新潟市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15104,15,151041,江南区,こうなんく,administrative_ward,administrative_ward,新潟市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15105,15,151050,秋葉区,あきはく,administrative_ward,administrative_ward,新潟市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15106,15,151068,南区,みなみく,administrative_ward,administrative_ward,新潟市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15107,15,151076,西区,にしく,administrative_ward,administrative_ward,新潟市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15108,15,151084,西蒲区,にしかんく,administrative_ward,administrative_ward,新潟市,current,,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15202,15,152021,長岡市,ながおかし,city,municipality,,current,https://www.city.nagaoka.niigata.jp/,https://www.city.nagaoka.niigata.jp/
jp-15204,15,152048,三条市,さんじょうし,city,municipality,,current,https://www.city.sanjo.niigata.jp/,https://www.e-stat.go.jp/municipalities/cities/areacode?page=40
jp-15205,15,152056,柏崎市,かしわざきし,city,municipality,,current,https://www.city.kashiwazaki.lg.jp/,https://www.city.kashiwazaki.lg.jp/
